"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1989","1989","TRY","Turkish Lira","6","Millions",,,313.16,"E","Estimated value"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1990","1990","TRY","Turkish Lira","6","Millions",,,541.477,"E","Estimated value"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1991","1991","TRY","Turkish Lira","6","Millions",,,868.044,"E","Estimated value"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1992","1992","TRY","Turkish Lira","6","Millions",,,1506.216,"E","Estimated value"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1993","1993","TRY","Turkish Lira","6","Millions",,,2730.206,"E","Estimated value"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1994","1994","TRY","Turkish Lira","6","Millions",,,5329.12,"E","Estimated value"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1995","1995","TRY","Turkish Lira","6","Millions",,,10693.502,"E","Estimated value"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1996","1996","TRY","Turkish Lira","6","Millions",,,20349.95,"E","Estimated value"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1997","1997","TRY","Turkish Lira","6","Millions",,,39724.1,"E","Estimated value"
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1998","1998","TRY","Turkish Lira","6","Millions",,,71944.7,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1999","1999","TRY","Turkish Lira","6","Millions",,,107374.258,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2000","2000","TRY","Turkish Lira","6","Millions",,,171494.21,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2001","2001","TRY","Turkish Lira","6","Millions",,,247266.207,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2002","2002","TRY","Turkish Lira","6","Millions",,,362109.648,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2003","2003","TRY","Turkish Lira","6","Millions",,,472171.775,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2004","2004","TRY","Turkish Lira","6","Millions",,,582852.799,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2005","2005","TRY","Turkish Lira","6","Millions",,,680275.847,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2006","2006","TRY","Turkish Lira","6","Millions",,,795757.109,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2007","2007","TRY","Turkish Lira","6","Millions",,,887714.414,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2008","2008","TRY","Turkish Lira","6","Millions",,,1002756.496,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2009","2009","TRY","Turkish Lira","6","Millions",,,1006372.482,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2010","2010","TRY","Turkish Lira","6","Millions",,,1167664.479,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2011","2011","TRY","Turkish Lira","6","Millions",,,1404927.615,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2012","2012","TRY","Turkish Lira","6","Millions",,,1581479.251,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2013","2013","TRY","Turkish Lira","6","Millions",,,1823427.315,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2014","2014","TRY","Turkish Lira","6","Millions",,,2054897.828,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2015","2015","TRY","Turkish Lira","6","Millions",,,2350941.343,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2016","2016","TRY","Turkish Lira","6","Millions",,,2626559.71,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2017","2017","TRY","Turkish Lira","6","Millions",,,3133704.267,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2018","2018","TRY","Turkish Lira","6","Millions",,,3758315.621,,
"TUR","Turkey","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2019","2019","TRY","Turkish Lira","6","Millions",,,4320191.227,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1990","1990","GBP","Pound Sterling","6","Millions",,,238267,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1991","1991","GBP","Pound Sterling","6","Millions",,,257203,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1992","1992","GBP","Pound Sterling","6","Millions",,,282513,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1993","1993","GBP","Pound Sterling","6","Millions",,,297020,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1994","1994","GBP","Pound Sterling","6","Millions",,,309639,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1995","1995","GBP","Pound Sterling","6","Millions",,,326244,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1996","1996","GBP","Pound Sterling","6","Millions",,,333485,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1997","1997","GBP","Pound Sterling","6","Millions",,,340079,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1998","1998","GBP","Pound Sterling","6","Millions",,,352913,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","1999","1999","GBP","Pound Sterling","6","Millions",,,365331,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2000","2000","GBP","Pound Sterling","6","Millions",,,387236,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2001","2001","GBP","Pound Sterling","6","Millions",,,414164,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2002","2002","GBP","Pound Sterling","6","Millions",,,446321,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2003","2003","GBP","Pound Sterling","6","Millions",,,487301,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2004","2004","GBP","Pound Sterling","6","Millions",,,527531,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2005","2005","GBP","Pound Sterling","6","Millions",,,575464,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2006","2006","GBP","Pound Sterling","6","Millions",,,599938,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2007","2007","GBP","Pound Sterling","6","Millions",,,633415,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2008","2008","GBP","Pound Sterling","6","Millions",,,704794,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2009","2009","GBP","Pound Sterling","6","Millions",,,730714,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2010","2010","GBP","Pound Sterling","6","Millions",,,758922,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2011","2011","GBP","Pound Sterling","6","Millions",,,759608,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2012","2012","GBP","Pound Sterling","6","Millions",,,780641,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2013","2013","GBP","Pound Sterling","6","Millions",,,781663,,
"GBR","United Kingdom","GTE","Total General government expenditure","GS13","General government","C","Current prices","2014","2014","GBP","Pound Sterling","6","Millions",,,802241,,
